,0973.HK_px_USD,NTCO3.SA_px_USD,COUR_px_USD,WRBY_px_USD,ARZZ3.SA_px_USD,SOMA3.SA_px_USD,1112.HK_px_USD,FREY.PA_px_USD,LMND_px_USD,CONCHATORO.SN_px_USD,COCO_px_USD,LFG.AX_px_USD,2897.TW_px_USD,AMAL_px_USD,VITL_px_USD,ABB.AX_px_USD,BFT.WA_px_USD,IBAB.BR_px_USD,SML.NZ_px_USD,MOVI3.SA_px_USD,Index,
11/13/23,2.484424275,2.614167145,18.85000038,10.46000004,11.75500416,1.350939171,1.398281847,30.95060322,14.32999992,1.062544363,28.60000038,2.416389342,0.292626974,19.47094536,11.84000015,2.353850783,432.633627,11.2789397,0.776463768,2.137458725,531.5748428,
11/14/23,2.485342515,2.71243655,19.86000061,11.28999996,12.43730238,1.366623619,1.434083585,31.46646625,15.69999981,1.094734824,28.53000069,2.493791154,0.300753977,21.17614365,12.34000015,2.547999285,448.7076478,11.46692918,0.798786831,2.277020959,552.091377,
11/15/23,2.446475395,2.71243655,19.61000061,11.42000008,12.43730238,1.366623619,1.411149949,31.60137774,16.20000076,1.115750184,29.47999954,2.529845592,0.300267468,21.09683037,12.80000019,2.546015542,430.086477,11.67756489,0.801637536,2.277020959,537.5823162,
11/16/23,2.447982034,2.835177829,19.5,10.97000027,12.78862313,1.402225256,1.374197125,31.39065043,15.61999989,1.130365971,29.25,2.463238128,0.301679001,20.62096214,12.46000004,2.561921207,436.6710383,11.87342922,0.805227431,2.31922289,541.8460479,
11/17/23,2.447982034,2.870990849,19.18000031,10.98999977,12.70917622,1.367739776,1.374197125,31.39065043,16.52000046,1.107327611,29.10000038,2.463238128,0.301679001,20.85889626,12.69999981,2.561921207,436.6710383,11.87342922,0.805227431,2.238119527,542.4990043,
11/19/23,2.493634502,2.870990849,19.18000031,10.98999977,12.70917622,1.367739776,1.355153484,31.54522937,16.52000046,1.107327611,29.10000038,2.448228072,0.303624879,20.85889626,12.69999981,2.514076481,430.1238881,11.844645,0.785430529,2.238119527,536.8287101,
11/20/23,2.502422216,3.018113447,19.37999916,10.96000004,13.01174942,1.417590425,1.363318768,31.65709801,16.92000008,1.133320726,29.12999916,2.619556094,0.307785317,20.97786331,12.86999989,2.526369328,445.4854205,12.01799365,0.779076282,2.256193986,551.9581069,
11/21/23,2.50139533,2.951197985,19.13999939,10.44999981,12.48163528,1.346718884,1.36275932,31.57346701,16.02000046,1.177798922,28.5,2.617531016,0.30838822,20.51190948,12.40999985,2.471960934,440.6067142,12.27007234,0.786960638,2.20168135,544.3891833,
11/22/23,2.547215264,3.007637172,19.70000076,10.57999992,12.40463419,1.359272424,1.430695317,31.49264259,16.67000008,1.210228887,29.03000069,2.573446706,0.306663048,20.50199509,12.68999958,2.459791239,496.2531639,12.17333203,0.776837921,2.23556502,594.9260843,
11/23/23,2.53130467,3.090433149,19.70000076,10.57999992,12.36542595,1.390702638,1.443015445,31.32593579,16.67000008,1.193029781,29.03000069,2.516830084,0.304467461,20.50199509,12.68999958,2.466578187,463.038079,12.10402964,0.79836218,2.232872908,565.6527215,
11/24/23,2.53130467,3.017764218,19.61000061,10.61999989,12.11959486,1.335970231,1.443015445,31.32593579,16.89999962,1.196291742,29.32999992,2.516830084,0.304467461,20.50199509,12.82999992,2.466578187,463.038079,12.10402964,0.79836218,2.213019403,565.8542765,
11/26/23,2.598679229,3.017764218,19.61000061,10.61999989,12.11959486,1.335970231,1.451687606,31.42789095,16.89999962,1.196291742,29.32999992,2.646357529,0.303527644,20.50199509,12.82999992,2.513979856,457.3396116,12.1653036,0.783926684,2.213019403,561.2153475,
11/27/23,2.516322444,3.008161351,19.79999924,10.34000015,12.28104592,1.339601951,1.391680364,31.47954899,17.20000076,1.198741221,30.04000092,2.684634726,0.30945027,20.38302612,12.57999992,2.512712309,477.5018514,12.14146774,0.805331816,2.227905062,579.4604947,
11/28/23,2.324631255,3.060016028,19.85000038,10.81999969,12.48125999,1.315869665,1.410864691,32.90407594,17.62000084,1.199707018,28.90999985,2.729370224,0.310932361,20.29380226,12.88000011,2.47640428,489.0431412,12.19321617,0.798910994,2.237594257,590.947677,
11/29/23,2.498670579,3.051791795,19.93000031,10.71000004,12.21460901,1.249592071,1.376400174,32.48053679,18.22999954,1.197877259,27.98999977,2.752688071,0.312786619,20.53173637,12.84000015,2.527708806,481.4314055,11.98268445,0.794039143,2.236219429,583.4861338,
11/30/23,2.401910291,3.090622859,19.75,10.40999985,12.04970965,1.212281158,1.367733405,32.24039174,17.67000008,1.171211152,28.05999947,2.774436218,0.311227945,20.81923866,13.31999969,2.470569512,473.0025652,11.34948919,0.812710329,2.26008206,574.9094237,
12/1/23,2.401910291,3.201693246,20.20999908,11.05000019,12.19316263,1.313362003,1.367733405,32.24039174,18.29999924,1.230234644,27.79000092,2.774436218,0.311227945,21.79080391,13.89999962,2.470569512,473.0025652,11.34948919,0.812710329,2.298895847,577.9435912,
12/3/23,2.50816438,3.201693246,20.20999908,11.05000019,12.19316263,1.313362003,1.372063153,33.75178286,18.29999924,1.230234644,27.79000092,2.739780887,0.310630162,21.79080391,13.89999962,2.492532439,477.5968133,10.93122254,0.770641067,2.298895847,582.9721532,
12/4/23,2.597312771,3.117320018,20.45999908,11.10999966,11.62884058,1.257937147,1.311425577,33.59559573,18.95999908,1.209530184,28.36000061,2.554182007,0.309174111,22.04856682,13.93999958,2.468160413,469.2720652,11.05403452,0.72740495,2.271163032,576.4055172,
12/5/23,2.511781893,3.175746823,20.93000031,10.94999981,12.10947473,1.30852926,1.328471012,31.73225705,17.5,1.200820639,28.20999908,2.530075716,0.309536457,22.23693085,14.13000011,2.49074815,474.3599698,11.41929529,0.668545566,2.391869826,579.2438299,
12/6/23,2.537525119,3.236212743,20.77000046,11.10999966,12.47884334,1.32784035,1.312266755,31.65136092,17.57999992,1.198705975,27.70000076,2.561507349,0.307628878,22.23693085,14.28999996,2.450137417,461.2438316,11.15333648,0.663109235,2.386441059,567.5989772,
12/7/23,2.529587627,3.266050107,20.72999954,11,12.73515225,1.400764988,1.297023074,31.72376544,17.47999954,1.203633238,26.61000061,2.690166008,0.309140599,22.75245476,14.64999962,2.439611408,463.6611783,11.5457241,0.653063201,2.416726739,570.1369569,
12/8/23,2.529587627,3.168302304,20.71999931,10.68000031,13.14263196,1.354408819,1.297023074,31.72376544,17.81999969,1.203633238,27.20000076,2.690166008,0.309140599,22.77228355,15.21000004,2.439611408,463.6611783,11.5457241,0.653063201,2.396573689,571.3830668,
12/10/23,2.525013165,3.168302304,20.71999931,10.68000031,13.14263196,1.354408819,1.325013178,31.21585766,17.81999969,1.203633238,27.20000076,2.533378016,0.315995451,22.77228355,15.21000004,2.447835461,476.0115058,11.15159568,0.642962743,2.396573689,581.2954472,
12/11/23,2.562049312,3.190514562,21.04000092,11.40999985,13.00877502,1.310192629,1.345787395,31.4350315,18.32999992,1.185334354,27.40999985,2.501207895,0.316614726,23.07961655,15.13000011,2.501207895,501.3215531,11.23909956,0.593869691,2.361181816,605.3192173,
12/12/23,2.537918279,3.15777584,20.64999962,11.14999962,13.06881861,1.355210284,1.340180613,31.53075411,17.52000046,1.190229317,27.47999954,2.638948504,0.319168179,24.47747803,15.06000042,2.507657502,491.6519005,11.31651644,0.595283775,2.259355082,597.0312345,
12/13/23,2.557783708,3.236155223,20.95000076,11.71000004,13.58158232,1.430923967,1.443113998,32.21768749,18.60000038,1.212577927,27.70000076,2.745938001,0.322405287,25.3697319,15.30000019,2.592645488,505.1068966,11.73333304,0.588073248,2.416716839,613.6761044,
12/14/23,2.561819917,3.069680659,20.76000023,12.19999981,13.97245265,1.440165384,1.52458514,29.68207203,18.98999977,1.239816533,26.97999954,2.794896851,0.322122669,26.13310432,14.84000015,2.634039475,533.1427284,12.00474922,0.590225608,2.477572741,636.9200277,
12/15/23,2.561819917,2.973762338,19.76000023,11.77999973,13.29255103,1.370971527,1.52458514,29.68207203,17.5,1.194567304,26.12000084,2.794896851,0.322122669,25.79603004,14.42000008,2.634039475,533.1427284,12.00474922,0.590225608,2.442232974,632.1453381,
12/17/23,2.550274971,2.973762338,19.76000023,11.77999973,13.29255103,1.370971527,1.510213778,28.32691438,17.5,1.194567304,26.12000084,2.800219615,0.317892533,25.79603004,14.42000008,2.545654268,522.9025011,11.8537243,0.608563368,2.442232974,621.7764028,
12/18/23,2.565697902,3.092709397,20.13999939,11.82999992,13.47653307,1.374197997,1.441084026,27.7451592,17.22999954,1.157478343,26.55999947,2.768514095,0.314431554,26.00422287,14.19999981,2.560707837,520.3351261,11.90638698,0.608894216,2.521745281,619.8208902,
12/19/23,2.641144203,3.147433212,20.21999931,12.44999981,13.65456262,1.427699803,1.440252594,28.3301664,18.39999962,1.177743366,26.65999985,2.792293348,0.315806553,26.62879944,14.77000046,2.569180217,525.5143567,12.07875347,0.620716903,2.508232392,628.1521404,
12/20/23,2.644989233,3.129762914,19.70000076,12.64999962,13.31340634,1.427962056,1.469095743,28.23680749,16.87000084,1.170701767,25.98999977,2.608132985,0.315084218,26.54948997,14.75,2.527260719,536.4973073,11.97328183,0.619084699,2.290434918,634.6194695,
12/21/23,2.701681878,3.135659953,19.96999931,13.35000038,13.548205,1.515367484,1.49125237,28.39502013,17.03000069,1.155672059,26.51000023,2.765768735,0.315624333,26.43052101,14.96000004,2.582290078,531.6097984,12.65669539,0.585336384,2.357010792,633.1598332,
12/22/23,2.701681878,3.11712562,19.87000084,13.52000046,13.71669873,1.535282381,1.49125237,28.39502013,17.12000084,1.134853556,26.20000076,2.765768735,0.315624333,26.69819641,15.06000042,2.582290078,531.6097984,12.65669539,0.585336384,2.405824437,633.5237115,
12/24/23,2.701681878,3.11712562,19.87000084,13.52000046,13.71669873,1.535282381,1.49125237,28.39502013,17.12000084,1.134853556,26.20000076,2.765768735,0.317638961,26.69819641,15.06000042,2.582290078,531.6097984,12.65669539,0.585336384,2.405824437,633.5254756,
12/25/23,2.701681878,3.11712562,19.87000084,13.52000046,13.71669873,1.535282381,1.49125237,28.39502013,17.12000084,1.134853556,26.20000076,2.765768735,0.318294394,26.69819641,15.06000042,2.582290078,531.6097984,12.65669539,0.585336384,2.405824437,633.5260496,
12/26/23,2.728131939,3.120729594,20,13.75,13.79029357,1.530639453,1.481633531,28.48955575,17.02000046,1.136297386,26.35000038,2.729399177,0.322049049,27.11458206,15.13000011,2.640693626,512.9223252,12.76508861,0.594820002,2.427839192,618.2545028,
12/27/23,2.784908994,3.229198405,19.76000023,13.75,13.80188857,1.561852673,1.534075551,28.65918259,17.04999924,1.140640395,26.15999985,2.789719693,0.32565692,27.17406464,15.47999954,2.666341386,514.0282155,12.81887503,0.590442455,2.473278561,619.7731258,
12/28/23,2.854637408,3.213159895,19.57999992,14,13.30050058,1.535545152,1.523628841,28.77570445,16.96999931,1.162370363,25.59000015,2.764509024,0.324943481,27.04518509,15.67000008,2.66211974,497.715613,12.7719857,0.601753312,2.450688974,604.6539852,
12/29/23,2.854637408,3.213159895,19.37000084,14.10000038,13.30050058,1.535545152,1.523628841,28.77570445,16.12999916,1.167769284,25.64999962,2.764509024,0.324943481,26.70811081,15.68999958,2.66211974,497.715613,12.7719857,0.601753312,2.450688974,603.6017264,0.99346787
