,NTCO3.SA_MktCap_USD,0973.HK_MktCap_USD,LMND_MktCap_USD,SOMA3.SA_MktCap_USD,ARZZ3.SA_MktCap_USD,MME.AX_MktCap_USD,AEF.AX_MktCap_USD,CONCHATORO.SN_MktCap_USD,MOVI3.SA_MktCap_USD,FREY.PA_MktCap_USD,LFG.AX_MktCap_USD,ABB.AX_MktCap_USD,1112.HK_MktCap_USD,VITL_MktCap_USD,2897.TW_MktCap_USD,KMD.NZ_MktCap_USD,SML.NZ_MktCap_USD,AMAL_MktCap_USD,BFT.WA_MktCap_USD,IBAB.BR_MktCap_USD,Index
2023-05-30,3558659303.236999,3903197165.1207643,1202470531.906154,1619805492.1432462,1595793575.0212173,51172901.79046583,204149368.4629389,841726733.4887389,741178853.632575,1029680059.8144429,678996371.3528138,519135514.077272,808091540.12342,593721901.896256,867730679.2592046,425193816.84990096,213747254.47182256,428708838.0552079,912334081.6155732,450245818.4975029,20.645739800816514
2023-05-31,3562539125.15557,3988293251.706949,1208644093.0650213,1619658918.8476527,1588836214.082201,49971729.07560388,206817853.70317492,824748357.4189595,730378694.6196358,1032302988.3811277,670563185.8634313,520079552.7228903,782506149.0851799,620709266.6441706,856935115.6782324,435330363.6265424,212981077.58786252,421593317.50610936,945279118.8254697,472585339.5660335,20.75075371316182
2023-06-01,3721468877.638787,4174113015.2163143,1221677050.3252137,1675729459.3780122,1650041320.0988472,49398579.48632457,216751323.68787652,834640942.952313,806418271.752032,1038767864.5740606,685246818.1179802,529568121.4216775,826632652.6412388,620709266.6441706,858702209.2119064,438269010.9096573,221335526.72708473,440567981.34198886,984229170.063974,487584096.0823236,21.48185155827178
2023-06-02,3770810103.506213,4174113015.2163143,1248429192.2918377,1705583185.980933,1661193765.9603777,49398579.48632457,216751323.68787652,846384921.7195567,812492897.9941792,1038767864.5740606,685246818.1179802,529568121.4216775,826632652.6412388,630133435.4893049,858702209.2119064,438269010.9096573,221335526.72708473,459542673.99206007,984229170.063974,487584096.0823236,21.645168565074883
2023-06-04,3770810103.506213,4124446953.0967507,1248429192.2918377,1705583185.980933,1661193765.9603777,50677579.57157581,216653626.44965947,846384921.7195567,812492897.9941792,1026428445.5297362,678201961.3609579,533096913.04218054,807740984.7251863,630133435.4893049,860542753.6974715,438269010.9096573,221335526.72708473,459542673.99206007,970080407.6890888,490714248.91883,21.552758588652647
2023-06-05,3877053983.052257,4105664069.548518,1240197733.8018162,1711914707.2035563,1679788576.0056634,48536398.80732741,227931512.9693075,845591380.0798397,828081658.4006104,1027771978.5536201,676084308.686968,538110099.8740621,794010937.6916546,622851128.7706951,865339246.3161545,430785066.20138764,258891588.11703697,457170804.99483556,1016480991.2990294,493753416.56855744,21.7460095869429
2023-06-06,4046143855.7094774,3935793720.299726,1348577840.7186325,1771404214.034802,1719676968.8993974,49017778.84879487,243412609.31516543,884740814.760313,869388823.5803937,1026452602.4712644,714331563.7143177,535792855.44014865,787392152.4477954,626278091.8320853,857329374.9783742,419573679.028695,243975137.9545736,482668079.75889075,980826550.2526022,489528910.1785375,22.03230562422399
2023-06-07,4066567940.4085326,3928016450.4984593,1319081966.4783974,1786945597.5596912,1737497275.1479926,50574015.023276396,234921942.98063415,891636238.4053339,834495535.9298126,1021089522.8823315,677021502.0562128,522723127.4101128,723826955.0160533,633560398.5506951,855066629.4983304,424877850.9153337,246660173.8413225,494823692.263229,980826550.2526022,492354584.75624967,21.922567949874605
2023-06-08,4066567940.4085326,3929717592.445822,1334858786.8467948,1786945597.5596912,1737497275.1479926,48692389.063682966,236825421.15323627,886550856.4482214,834495535.9298126,1034576213.8123097,689966265.1459676,538497770.1388471,747720635.092655,627563192.7669511,861138438.0115606,424611092.7140047,243228261.86587855,495120132.6665946,1017040385.4428642,491593570.0363463,22.033207352697765
2023-06-09,4239139704.0851297,3929717592.445822,1332115054.5731838,1812945158.4529839,1765592002.4047203,48692389.063682966,236825421.15323627,880526376.804387,849506335.2720466,1034576213.8123097,689966265.1459676,538497770.1388471,747720635.092655,606573033.8027804,861138438.0115606,424611092.7140047,243228261.86587855,486522266.0297099,1017040385.4428642,491593570.0363463,22.236527966348113
2023-06-11,4239139704.0851297,3863727722.391618,1332115054.5731838,1812945158.4529839,1765592002.4047203,48692389.063682966,236825421.15323627,880526376.804387,849506335.2720466,1037818636.8064373,689966265.1459676,538497770.1388471,755900199.5088542,606573033.8027804,852314154.6933842,423178232.9662607,244672996.23320422,486522266.0297099,1038462039.7455502,496159590.5853032,22.199135349857286
2023-06-12,4259624678.1712847,3856506384.8470917,1393164569.5502136,1837325831.6560984,1771230512.8424566,47832502.92161117,241394255.01492777,877633670.4381534,850310680.1215353,1032683302.5572988,694113889.2690854,551408692.9474155,734240163.8933109,614283721.1172194,846727618.4451066,427028505.23258156,234828490.467983,487708200.5283221,1013970371.9814976,511766919.19970834,22.2837829612029
2023-06-13,4251273925.479937,4135931315.6978507,1446668722.6488674,1811138952.552493,1692474595.343304,46791516.34766006,254582274.35848504,861987790.2446203,821973921.9855245,1035212450.2228885,684490580.1262515,566302780.7077146,747290831.558867,590294938.8348658,859075709.3790709,433227326.06038755,237394528.81511137,506386308.7040695,1014767728.2584317,511813128.67348844,22.50907932599989
2023-06-14,4429197293.678742,4360376331.898201,1383561310.3406837,1871150251.363112,1725145123.6872675,47562358.764637925,285693424.8452859,862169957.7747245,856108705.656917,1040364492.0610754,717492020.7221931,566664823.4844108,791679338.1210248,583012632.116256,850365821.0728573,427640844.5178869,250145731.06162572,497788499.69556797,1024368976.265229,504655442.25677806,23.075143379384475
2023-06-15,4474966275.503606,4271885972.1437287,1373958051.1311538,1903008994.4404423,1724279159.9025464,46384913.0525489,262764699.5711226,865786338.2575039,854883835.2573683,1050237370.1449069,693809471.9828367,565737864.9495231,787938560.2289243,577443806.9283414,848328952.6784078,434433818.9014191,241744867.65441912,499567372.6292947,1055138902.9110354,510056845.49769014,23.042356073766815
2023-06-16,4427150005.419688,4271885972.1437287,1351321703.8268375,1933149970.926793,1693938692.1081886,46384913.0525489,262764699.5711226,856590472.4806529,771174253.02936,1050237370.1449069,693809471.9828367,565737864.9495231,787938560.2289243,566734537.1483413,848328952.6784078,434433818.9014191,241744867.65441912,482371552.9129503,1055138902.9110354,510056845.49769014,22.850893427569368
2023-06-18,4427150005.419688,4365675273.082942,1351321703.8268375,1933149970.926793,1693938692.1081886,47517726.193082675,269739197.9596774,856590472.4806529,771174253.02936,1049731813.071592,693204254.6029263,569183394.278662,797214412.0121105,566734537.1483413,842625718.0620072,425774260.20369065,241526673.0472191,482371552.9129503,1049099754.6719958,502467123.95206344,22.93619078899078
2023-06-19,4361376542.562856,4293564857.723378,1351321703.8268375,1953959474.8424594,1711778003.0809424,46189571.02489539,260062638.91497126,852176817.8635592,824329007.8076621,1048160804.5903394,690887613.5563954,579058675.6024758,841881738.8059034,566734537.1483413,840334336.7886016,423904521.1153312,239051531.51085177,482371552.9129503,1035788772.4563452,504159542.036046,22.907092244171142
2023-06-20,4350090738.492269,4195759361.8037477,1243627431.8524785,1945599970.7186804,1753492890.2232661,45188496.368794076,258478599.6180383,836237247.5408311,807850860.3522573,1047783088.9850817,710981980.9953767,577661554.4342736,786101406.959688,554740166.4334755,835951984.8025705,417379115.1103551,236272833.70239332,483853956.62911975,1040410141.8482366,500312524.069629,22.627774350940562
2023-06-21,4704140272.666203,4195759361.8037477,1183263882.6525,1998149391.8583443,1825608993.8814166,45835762.34373411,248571069.8382271,836237247.5408311,813188000.0983605,1061062823.0337906,715814495.4129246,562935890.4336547,786101406.959688,556882028.56,835951984.8025705,420106803.82636344,237816942.4492312,480592622.35084033,1103384039.4609776,498663872.5880826,23.110066892561484
2023-06-22,4730011476.998531,4091176026.8914585,1201784566.1291025,1980875178.6042254,1784070691.3973033,46733468.63678304,242458408.57161435,832886837.5490355,813828014.0144869,1057808485.6099501,728716652.1096601,561726277.2947257,749888295.5068479,565877816.8093048,835951984.8025705,414360255.3887745,234066234.944082,466658136.91277534,1127306687.252656,487326618.775757,22.953512114199647
2023-06-23,4742180604.821913,4091176026.8914585,1157197837.2975214,1990122147.0060256,1813493720.6272914,46733468.63678304,242458408.57161435,830995400.2911247,834120449.1818582,1057808485.6099501,728716652.1096601,561726277.2947257,749888295.5068479,564592715.874439,835951984.8025705,414360255.3887745,234066234.944082,473477159.430125,1127306687.252656,487326618.775757,22.983699430315173
2023-06-25,4742180604.821913,4193490032.5567164,1157197837.2975214,1990122147.0060256,1813493720.6272914,45037585.59151032,237241899.82257718,830995400.2911247,834120449.1818582,1052849972.2811775,744177208.2605855,543563201.9503158,771972643.4561306,564592715.874439,834773856.6843942,412073906.71911937,235579220.93623105,473477159.430125,1082765519.8940856,480771462.1376915,23.04047654482083
2023-06-26,4767193338.323144,3559277540.3087735,1175718389.93953,1956232462.3612916,1764092373.5114152,44997396.73039183,241693058.65643448,830995400.2911247,807025859.7786456,1046834279.3188686,730534044.0713906,535429177.4128935,779569398.9900327,538033731.7223537,834586228.2221936,404859883.61843896,233319795.07260647,467547602.1938303,1058182765.0066285,476056696.62172633,22.252179422151713
2023-06-27,4675919054.482587,3580228137.54509,1159941569.5711324,1937039999.9250143,1708663087.2179759,44475064.50688676,256731691.4586942,835652513.4734566,781746207.8364847,1044908642.5446025,753584528.612227,560884369.4439006,764052163.5602007,514473330.0358293,834868241.0321424,408571706.02419215,228891600.0030803,476145468.8307151,1060666151.4981518,482999719.10334444,22.110443246705707
2023-06-28,4487689111.82941,3535691376.6123586,1155825905.7434187,1937377655.8108644,1693902265.836791,43935671.262713775,262071975.94543678,829038591.6499025,745481710.8514687,1040962276.9598008,743991846.9755918,567319408.3123775,759502542.8136069,505049161.1906951,833175611.7218635,399036240.39256626,228578321.37220442,484150454.66086864,1085161852.8209672,476533964.330282,21.81447594709319
2023-06-29,4493627619.660278,3499645826.162576,1157883672.2399786,1984203052.829738,1745698943.0045588,44627670.582850024,258976228.8448836,833146462.06899,772247866.8613834,1036403202.4769413,709032124.1634886,565167404.5416807,766546707.2376398,509761225.1869511,843959575.948684,402557849.7304284,229673211.2961726,482371552.9129503,1085102394.3118742,470749915.93780524,21.89138250599985
2023-06-30,4532395633.393187,3499645826.162576,1155825905.7434187,1982345970.8831506,1797736679.9942033,44627670.582850024,258976228.8448836,845820000.666791,795180493.7183263,1036403202.4769413,709032124.1634886,565167404.5416807,766546707.2376398,513616568.84417063,843959575.948684,402557849.7304284,229673211.2961726,477034905.29757845,1085102394.3118742,470749915.93780524,22.012398269775847
2023-07-02,4532395633.393187,3530042221.3043876,1155825905.7434187,1982345970.8831506,1797736679.9942033,44887926.18644771,255834987.4474766,845820000.666791,795180493.7183263,1040089225.5212213,746565956.3830106,566555703.4528937,760608501.4483732,513616568.84417063,839050403.3875538,406898279.0457371,234946556.95858586,477034905.29757845,1098219685.8575895,470569110.79701155,22.094224716331116
2023-07-03,4558401611.541795,3494310621.1583595,1199726668.7979486,1986364429.2494762,1852976941.7449698,44994303.63046375,267320596.96507186,850484054.6775155,829034176.3097308,1040701002.6530865,758181734.6141232,571722580.511745,780703144.5330822,516186811.5665244,836478072.3613714,412563435.1901977,237263018.82456973,483853956.62911975,1080939818.8082986,471464602.6508586,22.273671582418313
2023-07-04,4524272012.25538,3495515332.7605696,1199726668.7979486,1967756604.4908183,1848605484.519343,44548969.753977306,262613159.40645525,859069286.9338791,824808478.3822762,1037941796.4283502,756352049.7110771,575238625.822496,745957965.1028849,516186811.5665244,836970602.7421426,423610288.0124466,238885605.29312542,483853956.62911975,1077585306.7198448,465895072.4949812,22.185394077823638
2023-07-05,4552230985.887714,3410381404.329385,1177776287.2706838,2002327554.9046147,1929826444.431223,44299401.83903438,247968659.9407187,860057554.5578848,829534550.3105453,1035232018.6269689,724622439.850625,560575769.1329476,744572450.1389573,507619403.9130488,824579779.8090845,426267411.42275524,232437783.32783628,478517366.6421312,1113934519.5453887,455446716.05767834,22.15820850193922
2023-07-06,4378011936.964388,3504156093.645751,1128387928.8343377,1923376408.5454123,1871577694.9396086,42989288.753813565,244652412.7395439,849978851.278194,801306633.4717437,1044930426.0692496,725609161.4597664,541221772.4054246,729475373.7749312,489199446.8186097,821877958.0116518,421247680.5989257,229119413.19327596,470512351.99778605,1077578919.461008,453823150.9403219,21.74903290390374
2023-07-07,4452996805.604789,3504156093.645751,1143478783.4256837,1952031260.8323798,1887719846.3822045,42989288.753813565,244652412.7395439,848041142.7702932,853727509.8003078,1044930426.0692496,725609161.4597664,541221772.4054246,729475373.7749312,486200864.3530488,821877958.0116518,421247680.5989257,229119413.19327596,478220810.9819991,1077578919.461008,453823150.9403219,21.93909867520437
2023-07-09,4452996805.604789,3486184629.436325,1143478783.4256837,1952031260.8323798,1887719846.3822045,43949033.175870724,245308570.8298573,848041142.7702932,853727509.8003078,1052438758.5574719,769671461.426724,548035071.5546879,740256088.2797397,486200864.3530488,823661942.7948538,428261781.04615086,230694678.91211542,478220810.9819991,1206831836.8245957,463302915.9535123,22.141013792942612
2023-07-10,4343392948.139223,3571347627.052492,1180520019.5442948,1892666049.742796,1838966581.9702013,44446437.57001668,254234016.71408758,841755188.89082,831973427.3670645,1049554572.0383239,734908630.8081197,543305879.5800464,732556014.7019979,487485965.28791463,833711227.8304026,428304304.11450887,230717585.10182312,483557458.5973709,1192082587.0066981,459875909.5728082,21.97536243163101
2023-07-11,4369172014.140857,3776631075.1693325,1296445619.174081,1881537966.4854488,1831717622.3508065,45125909.95082005,254853248.85433987,859309049.6787109,814641450.9112346,1050329057.2174791,740648764.624334,527369837.5846697,743349878.8402364,477633415.8469511,823491104.1409316,390802982.1103898,229046287.8208267,487708200.5283221,1230513946.785748,472079700.85969687,22.302407133075214
2023-07-12,4378998829.520397,3739867630.673259,1325941493.4143162,1839209128.7050197,1855145245.680414,45794572.502792165,268120600.16056246,875565403.8087834,824241679.9956765,1069148547.259556,755632097.5979108,533238127.09986854,744199969.8245286,472492971.25486577,829636415.4559251,401645197.41869646,235824637.61868757,493044761.70111907,1219366624.239575,476976465.5725654,22.384090399504515
