,0973.HK,NTCO3.SA,BFT.WA,COUR,WRBY,COCO,ARZZ3.SA,LMND,SOMA3.SA,VITL,FREY.PA,CONCHATORO.SN,1112.HK,2897.TW,AMAL,MOVI3.SA,6088.T,IBAB.BR,KMD.NZ,CLSA3.SA,INCLU.BR,BIRD,CVT.NZ,SML.NZ,ALQP.PA,1346.HK,HLZ.MC,ZVIA,GROV,CWEB.TO,0973.HK_currency,0973.HK_SO,NTCO3.SA_currency,NTCO3.SA_SO,BFT.WA_currency,BFT.WA_SO,COUR_currency,COUR_SO,WRBY_currency,WRBY_SO,COCO_currency,COCO_SO,ARZZ3.SA_currency,ARZZ3.SA_SO,LMND_currency,LMND_SO,SOMA3.SA_currency,SOMA3.SA_SO,VITL_currency,VITL_SO,FREY.PA_currency,FREY.PA_SO,CONCHATORO.SN_currency,CONCHATORO.SN_SO,1112.HK_currency,1112.HK_SO,2897.TW_currency,2897.TW_SO,AMAL_currency,AMAL_SO,MOVI3.SA_currency,MOVI3.SA_SO,6088.T_currency,6088.T_SO,IBAB.BR_currency,IBAB.BR_SO,KMD.NZ_currency,KMD.NZ_SO,CLSA3.SA_currency,CLSA3.SA_SO,INCLU.BR_currency,INCLU.BR_SO,BIRD_currency,BIRD_SO,CVT.NZ_currency,CVT.NZ_SO,SML.NZ_currency,SML.NZ_SO,ALQP.PA_currency,ALQP.PA_SO,1346.HK_currency,1346.HK_SO,HLZ.MC_currency,HLZ.MC_SO,ZVIA_currency,ZVIA_SO,GROV_currency,GROV_SO,CWEB.TO_currency,CWEB.TO_SO
2023-10-22,,,1680.0,,,,,,,,28.922874450683594,,,9.399999618530273,,,1393.093505859375,8.899999618530273,,,12.0,,,,19.899999618530273,,3.700000047683716,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-10-23,21.200000762939453,11.97458267211914,1720.0,17.889999389648438,13.850000381469727,24.8700008392334,59.00749588012695,11.579999923706055,5.559999942779541,10.59000015258789,28.922874450683594,991.84912109375,8.880000114440918,9.460000038146973,15.657519340515137,9.289999961853027,1432.4742431640625,9.300000190734863,0.8600000143051147,3.950000047683716,11.899999618530273,0.8980000019073486,3.1054205894470215,1.3300000429153442,19.899999618530273,0.8199999928474426,3.75,1.8300000429153442,1.690000057220459,0.33000001311302185,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-10-24,20.649999618530273,12.418428421020508,1735.0,17.8700008392334,13.899999618530273,26.100000381469727,59.40997314453125,11.75,5.670000076293945,10.970000267028809,28.922874450683594,991.6011962890625,9.119999885559082,9.430000305175781,15.657519340515137,9.34000015258789,1426.567138671875,9.369999885559082,0.8399999737739563,4.090000152587891,11.800000190734863,0.8999999761581421,3.045701026916504,1.2599999904632568,19.700000762939453,0.8199999928474426,3.700000047683716,1.840000033378601,1.7200000286102295,0.3400000035762787,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-10-25,20.299999237060547,11.789647102355957,1735.0,17.299999237060547,13.210000038146973,25.079999923706055,58.03565216064453,11.149999618530273,5.489999771118164,11.069999694824219,28.141176223754883,991.84912109375,8.920000076293945,9.369999885559082,15.429593086242676,8.899999618530273,1364.54248046875,8.869999885559082,0.8299999833106995,3.859999895095825,11.899999618530273,0.8370000123977661,3.035747766494751,1.2699999809265137,19.700000762939453,0.8199999928474426,3.559999942779541,1.7599999904632568,1.6799999475479126,0.3400000035762787,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-10-26,20.350000381469727,12.113285064697266,1765.0,17.18000030517578,13.270000457763672,23.90999984741211,59.97933578491211,11.020000457763672,5.659999847412109,11.210000038146973,28.141176223754883,1001.6685180664062,8.880000114440918,9.40999984741211,16.014272689819336,9.09000015258789,1388.1708984375,8.989999771118164,0.8299999833106995,4.019999980926514,12.0,0.8230000138282776,3.0855140686035156,1.2699999809265137,19.700000762939453,0.800000011920929,3.549999952316284,1.690000057220459,1.6699999570846558,0.33000001311302185,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-10-27,,11.549230575561523,,17.200000762939453,12.880000114440918,24.360000610351562,57.721519470214844,10.569999694824219,5.269999980926514,10.729999542236328,,,,,17.34218978881836,8.770000457763672,,,,3.700000047683716,,0.8240000009536743,,,,,,1.7799999713897705,1.5800000429153442,0.33000001311302185,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-10-29,20.100000381469727,,1785.0,,,,,,,,28.141176223754883,,9.020000457763672,9.300000190734863,,,1335.0068359375,9.0,0.8299999833106995,,11.800000190734863,,3.0656075477600098,1.340000033378601,19.700000762939453,0.800000011920929,3.4600000381469727,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-10-30,20.100000381469727,11.512243270874023,1785.0,17.709999084472656,13.220000267028809,23.3700008392334,56.70059585571289,10.619999885559082,5.059999942779541,10.850000381469727,28.33660125732422,993.4360961914062,8.84000015258789,9.319999694824219,17.520566940307617,8.699999809265137,1368.48046875,9.300000190734863,0.8299999833106995,3.5899999141693115,12.050000190734863,0.8330000042915344,3.035747766494751,1.3300000429153442,19.700000762939453,0.800000011920929,3.299999952316284,1.8700000047683716,1.659999966621399,0.33000001311302185,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-10-31,20.049999237060547,11.789647102355957,,17.34000015258789,12.979999542236328,27.100000381469727,57.31903839111328,10.9399995803833,5.289999961853027,11.0600004196167,28.532026290893555,988.060302734375,10.640000343322754,9.34000015258789,18.075515747070312,8.75,1349.774658203125,9.279999732971191,0.8399999737739563,3.7699999809265137,12.25,0.8650000095367432,3.0855140686035156,1.3899999856948853,19.700000762939453,0.800000011920929,3.259999990463257,1.940000057220459,1.600000023841858,0.3499999940395355,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-01,19.920000076293945,11.632452011108398,1755.0,17.829999923706055,12.40999984741211,28.040000915527344,57.0441780090332,11.0,5.409999847412109,11.34000015258789,28.922874450683594,,10.600000381469727,9.449999809265137,17.897138595581055,8.890000343322754,1399.0006103515625,9.510000228881836,0.8299999833106995,3.869999885559082,12.449999809265137,0.8080000281333923,3.1054205894470215,1.3600000143051147,19.700000762939453,0.800000011920929,2.819999933242798,1.9299999475479126,1.5199999809265137,0.3400000035762787,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-02,20.0,,1705.0,18.010000228881836,12.930000305175781,28.479999542236328,,16.170000076293945,,11.449999809265137,28.922874450683594,982.5951538085938,11.0600004196167,9.550000190734863,18.333171844482422,,,9.779999732971191,0.8700000047683716,,12.699999809265137,0.9100000262260437,3.0855140686035156,1.340000033378601,19.600000381469727,0.8399999737739563,2.799999952316284,1.9800000190734863,1.559999942779541,0.3799999952316284,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-03,,12.362947463989258,,18.049999237060547,13.65999984741211,28.93000030517578,59.586673736572266,17.31999969482422,5.880000114440918,11.649999618530273,,979.8477783203125,,,19.294424057006836,9.680000305175781,,,,3.990000009536743,,0.9359999895095825,,,,,,2.069999933242798,1.559999942779541,0.3700000047683716,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-05,20.049999237060547,,1750.0,,,,,,,,28.922874450683594,,11.199999809265137,9.59000015258789,,,1364.54248046875,10.039999961853027,0.8999999761581421,,13.0,,3.055654287338257,1.3200000524520874,19.700000762939453,0.8799999952316284,2.799999952316284,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-06,19.459999084472656,12.085543632507324,1740.0,17.690000534057617,13.829999923706055,28.920000076293945,57.12270736694336,16.360000610351562,5.539999961853027,12.079999923706055,28.922874450683594,974.5711669921875,11.100000381469727,9.529999732971191,19.32430648803711,9.569999694824219,1306.455810546875,9.920000076293945,0.8600000143051147,3.8499999046325684,13.5,0.9300000071525574,3.035747766494751,1.340000033378601,19.700000762939453,0.8999999761581421,2.75,2.0299999713897705,1.6799999475479126,0.36000001430511475,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-07,19.31999969482422,12.621856689453125,1710.0,18.760000228881836,14.300000190734863,27.829999923706055,61.4223747253418,16.84000015258789,5.960000038146973,12.010000228881836,28.922874450683594,973.8867797851562,11.65999984741211,9.5,19.29442596435547,9.850000381469727,1289.718994140625,9.979999542236328,0.8700000047683716,3.950000047683716,13.5,0.9470000267028809,3.025794506072998,1.3799999952316284,19.700000762939453,0.8999999761581421,2.75,2.0199999809265137,1.940000057220459,0.36000001430511475,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-08,19.18000030517578,12.538637161254883,1705.0,18.690000534057617,10.869999885559082,28.15999984741211,58.53629684448242,16.0,5.809999942779541,11.710000038146973,28.922874450683594,975.1563110351562,11.65999984741211,9.449999809265137,19.264541625976562,10.0,1286.7655029296875,10.0600004196167,0.8700000047683716,3.9000000953674316,13.5,0.949999988079071,3.035747766494751,1.3700000047683716,19.700000762939453,0.8899999856948853,2.690000057220459,2.0299999713897705,1.809999942779541,0.36000001430511475,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-09,19.299999237060547,12.436922073364258,1700.0,18.459999084472656,10.15999984741211,28.350000381469727,56.66133117675781,15.050000190734863,6.190000057220459,11.800000190734863,28.922874450683594,975.7216796875,11.479999542236328,9.449999809265137,19.204776763916016,10.140000343322754,1271.01318359375,9.859999656677246,0.8500000238418579,3.990000009536743,13.550000190734863,0.7200000286102295,3.025794506072998,1.3799999952316284,19.700000762939453,0.8899999856948853,2.700000047683716,1.9700000286102295,1.8200000524520874,0.33000001311302185,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-10,,12.8900146484375,,18.65999984741211,10.0600004196167,28.90999984741211,57.94729995727539,14.220000267028809,6.599999904632568,12.010000228881836,,990.8572998046875,,,19.43387794494629,10.779999732971191,,,,3.759999990463257,,0.6700000166893005,,,,,,1.909999966621399,1.9800000190734863,0.33000001311302185,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-12,19.5,,1750.0,,,,,,,,28.922874450683594,,11.180000305175781,9.449999809265137,,,1231.6324462890625,9.930000305175781,0.8500000238418579,,13.550000190734863,,3.035747766494751,1.340000033378601,19.700000762939453,0.8600000143051147,2.5,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-13,19.399999618530273,12.853026390075684,1790.0,18.850000381469727,10.460000038146973,28.600000381469727,57.689998626708984,14.329999923706055,6.630000114440918,11.84000015258789,28.922874450683594,991.84912109375,11.100000381469727,9.4399995803833,19.563371658325195,10.489999771118164,1234.5860595703125,10.539999961853027,0.8299999833106995,3.7300000190734863,13.25,0.6700000166893005,2.9959347248077393,1.3200000524520874,19.700000762939453,0.8600000143051147,2.5799999237060547,1.7799999713897705,1.8700000047683716,0.28999999165534973,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-14,19.399999618530273,13.222898483276367,1815.0,19.860000610351562,11.289999961853027,28.530000686645508,60.52000045776367,15.699999809265137,6.650000095367432,12.34000015258789,28.922874450683594,987.0387573242188,11.380000114440918,9.609999656677246,21.276660919189453,11.079999923706055,1267.0750732421875,10.539999961853027,0.8399999737739563,3.9000000953674316,13.199999809265137,0.7630000114440918,2.9859814643859863,1.3300000429153442,19.700000762939453,0.8799999952316284,2.4200000762939453,1.9700000286102295,1.9500000476837158,0.3100000023841858,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-15,19.100000381469727,,1740.0,19.610000610351562,11.420000076293945,29.479999542236328,,16.200000762939453,,12.800000190734863,29.11829948425293,1001.7676391601562,11.199999809265137,9.609999656677246,21.19697380065918,,1280.8583984375,10.760000228881836,0.8199999928474426,,12.850000381469727,0.8130000233650208,3.035747766494751,1.3300000429153442,19.0,0.8799999952316284,2.450000047683716,2.069999933242798,2.0399999618530273,0.3100000023841858,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-16,19.100000381469727,13.814692497253418,1760.0,19.5,10.970000267028809,29.25,62.20000076293945,15.619999885559082,6.820000171661377,12.460000038146973,28.922874450683594,1007.71875,10.899999618530273,9.609999656677246,20.71884536743164,11.279999732971191,1291.6881103515625,10.9399995803833,0.8100000023841858,3.9600000381469727,12.850000381469727,0.8730000257492065,3.035747766494751,1.350000023841858,19.0,0.8899999856948853,2.4100000858306885,2.2100000381469727,1.9800000190734863,0.30000001192092896,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-17,,14.110589027404785,,19.18000030517578,10.989999771118164,29.100000381469727,62.349998474121094,16.520000457763672,6.710000038146973,12.699999809265137,,995.1222534179688,,,20.957910537719727,10.979999542236328,,,,3.990000009536743,,0.9229999780654907,,,,,,2.2699999809265137,1.9600000381469727,0.27000001072883606,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-19,19.440000534057617,,1730.0,,,,,,,,28.922874450683594,,10.739999771118164,9.640000343322754,,,1289.718994140625,10.859999656677246,0.7900000214576721,,12.949999809265137,,2.9859814643859863,1.309999942779541,18.899999618530273,0.8799999952316284,2.4000000953674316,,,,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-20,19.5,14.674643516540527,1770.0,19.3799991607666,10.960000038146973,29.1299991607666,63.150001525878906,16.920000076293945,6.880000114440918,12.869999885559082,28.922874450683594,1006.92529296875,10.800000190734863,9.6899995803833,21.07744026184082,10.949999809265137,1297.59521484375,10.979999542236328,0.8100000023841858,3.9700000286102295,12.550000190734863,0.9480000138282776,2.9859814643859863,1.2899999618530273,18.899999618530273,0.8899999856948853,2.4000000953674316,2.0799999237060547,2.0399999618530273,0.27000001072883606,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-21,19.5,14.489707946777344,1765.0,19.139999389648438,10.449999809265137,28.5,61.16999816894531,16.020000457763672,6.599999904632568,12.40999984741211,28.922874450683594,1036.3831787109375,10.800000190734863,9.680000305175781,20.609275817871094,10.789999961853027,1295.6260986328125,11.239999771118164,0.7900000214576721,4.099999904632568,12.550000190734863,0.8619999885559082,2.9163084030151367,1.2999999523162842,18.899999618530273,0.8700000047683716,2.450000047683716,2.059999942779541,2.2699999809265137,0.27000001072883606,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-22,19.860000610351562,14.785604476928711,1990.0,19.700000762939453,10.579999923706055,29.030000686645508,60.869998931884766,16.670000076293945,6.670000076293945,12.6899995803833,28.922874450683594,1066.93212890625,11.34000015258789,9.670000076293945,20.599313735961914,10.970000267028809,,11.180000305175781,0.8100000023841858,4.239999771118164,12.800000190734863,0.8769999742507935,2.9163084030151367,1.2899999618530273,20.399999618530273,0.8899999856948853,2.369999885559082,2.180000066757202,2.3399999141693115,0.2800000011920929,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-23,19.739999771118164,15.183216094970703,1855.0,,,,60.63999938964844,,6.820000171661377,,28.727449417114258,1054.0380859375,11.4399995803833,9.630000114440918,,10.949999809265137,1299.564208984375,11.100000381469727,0.800000011920929,4.130000114440918,12.800000190734863,,2.9461681842803955,1.3200000524520874,20.600000381469727,0.8899999856948853,2.2899999618530273,,,0.28999999165534973,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
2023-11-24,,14.822591781616211,,19.610000610351562,10.619999885559082,29.329999923706055,59.41999816894531,16.899999618530273,6.550000190734863,12.829999923706055,,1054.1373291015625,,,20.599313735961914,10.850000381469727,,,,3.9000000953674316,,0.8809999823570251,,,,,,2.1700000762939453,2.299999952316284,0.27000001072883606,HKD,1472169984,BRL,1380850048,PLN,2967000,USD,156946000,USD,118163000,USD,56929300,BRL,110958000,USD,70224400,BRL,784747008,USD,41795800,EUR,31663700,CLP,749737984,HKD,645561024,TWD,2735620096,USD,30509400,BRL,383460000,JPY,43742300,EUR,30192400,NZD,711667008,BRL,187926000,EUR,7421730,USD,155188992,NZD,70225400,NZD,218582000,EUR,4382130,HKD,645899008,EUR,23676800,USD,64529600,USD,38174900,CAD,156960992
